row_type,indicator,indicator_label,config_id,params,corridor,eligible_days,signals,hits,hit_rate,baseline_hit_rate,raw_lift,same_week_lift,signals_per_week,mean_regret_bps
registered_config,level_percentile,Уровень: нижние проценты диапазона,"level_percentile:{""pct"":5,""window"":30}","{""pct"":5,""window"":30}",TJS,1146,86,24,0.27906976744186046,0.4214659685863874,0.6621406904521162,1.5929203539823011,0.366626065773447,215.51338024704472
registered_config,level_percentile,Уровень: нижние проценты диапазона,"level_percentile:{""pct"":5,""window"":60}","{""pct"":5,""window"":60}",TJS,1146,134,40,0.29850746268656714,0.4214659685863874,0.7082599425234077,1.415929203539823,0.5712545676004872,228.51022734974535
registered_config,level_percentile,Уровень: нижние проценты диапазона,"level_percentile:{""pct"":5,""window"":90}","{""pct"":5,""window"":90}",TJS,1146,127,42,0.33070866141732286,0.4214659685863874,0.7846627867168778,1.304347826086956,0.5414129110840438,222.31328202205816
registered_config,level_percentile,Уровень: нижние проценты диапазона,"level_percentile:{""pct"":5,""window"":180}","{""pct"":5,""window"":180}",TJS,1146,96,36,0.375,0.4214659685863874,0.8897515527950312,1.2203389830508475,0.40925700365408035,212.15420294124183
registered_config,level_percentile,Уровень: нижние проценты диапазона,"level_percentile:{""pct"":5,""window"":252}","{""pct"":5,""window"":252}",TJS,1146,89,34,0.38202247191011235,0.4214659685863874,0.9064135668923163,1.2164579606440071,0.379415347137637,227.7059360462907
registered_config,level_percentile,Уровень: нижние проценты диапазона,"level_percentile:{""pct"":10,""window"":30}","{""pct"":10,""window"":30}",TJS,1146,176,53,0.30113636363636365,0.4214659685863874,0.7144974590626765,1.3514662133446662,0.7503045066991474,214.89236453700596
registered_config,level_percentile,Уровень: нижние проценты диапазона,"level_percentile:{""pct"":10,""window"":60}","{""pct"":10,""window"":60}",TJS,1146,195,61,0.3128205128205128,0.4214659685863874,0.7422200987418379,1.2187812187812186,0.8313032886723507,202.83770809782555
registered_config,level_percentile,Уровень: нижние проценты диапазона,"level_percentile:{""pct"":10,""window"":90}","{""pct"":10,""window"":90}",TJS,1146,194,61,0.31443298969072164,0.4214659685863874,0.7460459755394763,1.1317254174397031,0.8270401948842874,198.90683154891147
registered_config,level_percentile,Уровень: нижние проценты диапазона,"level_percentile:{""pct"":10,""window"":180}","{""pct"":10,""window"":180}",TJS,1146,145,50,0.3448275862068966,0.4214659685863874,0.8181623473977299,1.1538461538461537,0.6181485992691839,206.37419701045303
registered_config,level_percentile,Уровень: нижние проценты диапазона,"level_percentile:{""pct"":10,""window"":252}","{""pct"":10,""window"":252}",TJS,1146,137,49,0.35766423357664234,0.4214659685863874,0.8486194858774992,1.1502347417840375,0.5840438489646772,217.04405513008265
registered_config,level_percentile,Уровень: нижние проценты диапазона,"level_percentile:{""pct"":20,""window"":30}","{""pct"":20,""window"":30}",TJS,1146,256,82,0.3203125,0.4214659685863874,0.7599961180124224,1.1739441660701502,1.0913520097442144,185.8372666430564
registered_config,level_percentile,Уровень: нижние проценты диапазона,"level_percentile:{""pct"":20,""window"":60}","{""pct"":20,""window"":60}",TJS,1146,281,80,0.2846975088967972,0.4214659685863874,0.6754934683141399,1.1235955056179774,1.1979293544457978,194.56577191039773
registered_config,level_percentile,Уровень: нижние проценты диапазона,"level_percentile:{""pct"":20,""window"":90}","{""pct"":20,""window"":90}",TJS,1146,299,94,0.31438127090301005,0.4214659685863874,0.7459232638816761,1.0964230171073095,1.2746650426309378,182.34943356249883
registered_config,level_percentile,Уровень: нижние проценты диапазона,"level_percentile:{""pct"":20,""window"":180}","{""pct"":20,""window"":180}",TJS,1146,202,71,0.35148514851485146,0.4214659685863874,0.8339585511346166,1.0906298003072197,0.8611449451887941,190.64900879625256
registered_config,level_percentile,Уровень: нижние проценты диапазона,"level_percentile:{""pct"":20,""window"":252}","{""pct"":20,""window"":252}",TJS,1146,206,79,0.38349514563106796,0.4214659685863874,0.9099077368389314,1.0941828254847645,0.8781973203410475,195.60884197065346
registered_config,momentum_streak,Моментум: N дней подряд вниз,"momentum_streak:{""n"":2}","{""n"":2}",TJS,1146,289,90,0.31141868512110726,0.4214659685863874,0.7388940230823787,1.2744866650932263,1.2320341047503045,180.0264379612301
registered_config,momentum_streak,Моментум: N дней подряд вниз,"momentum_streak:{""n"":3}","{""n"":3}",TJS,1146,163,46,0.2822085889570552,0.4214659685863874,0.6695880806310254,1.2585499316005473,0.694884287454324,182.72525359380643
registered_config,momentum_streak,Моментум: N дней подряд вниз,"momentum_streak:{""n"":4}","{""n"":4}",TJS,1146,90,26,0.28888888888888886,0.4214659685863874,0.6854382332643202,1.3953488372093021,0.38367844092570036,168.60754601973088
registered_config,momentum_streak,Моментум: N дней подряд вниз,"momentum_streak:{""n"":5}","{""n"":5}",TJS,1146,49,17,0.3469387755102041,0.4214659685863874,0.8231715046266954,1.4245810055865924,0.2088915956151035,137.91497933057929
registered_config,filter_rule,Сильное однодневное снижение,"filter_rule:{""x"":0.5}","{""x"":0.5}",TJS,1146,251,68,0.27091633466135456,0.4214659685863874,0.6427952785132761,1.095596133190118,1.0700365408038977,235.6150835899315
registered_config,filter_rule,Сильное однодневное снижение,"filter_rule:{""x"":1}","{""x"":1}",TJS,1146,138,36,0.2608695652173913,0.4214659685863874,0.6189576019443694,1.1495476317189994,0.5883069427527405,268.9073109916813
registered_config,filter_rule,Сильное однодневное снижение,"filter_rule:{""x"":2}","{""x"":2}",TJS,1146,55,15,0.2727272727272727,0.4214659685863874,0.6470920383963862,1.446945337620579,0.23447015834348353,380.8548434659877
registered_config,filter_rule,Сильное однодневное снижение,"filter_rule:{""x"":3}","{""x"":3}",TJS,1146,33,11,0.3333333333333333,0.4214659685863874,0.7908902691511387,1.6458852867830422,0.14068209500609014,382.98060991050625
registered_config,reversal_from_low,Разворот вверх от минимума,"reversal_from_low:{""bounce"":0.5,""lookback"":20}","{""bounce"":0.5,""lookback"":20}",TJS,1146,976,436,0.44672131147540983,0.4214659685863874,1.0599226148050098,0.9795184783015689,4.160779537149817,132.06258683891318
registered_config,reversal_from_low,Разворот вверх от минимума,"reversal_from_low:{""bounce"":0.5,""lookback"":60}","{""bounce"":0.5,""lookback"":60}",TJS,1146,1046,457,0.43690248565965584,0.4214659685863874,1.0366257734285003,0.9857635893011216,4.459196102314251,136.2820396403514
registered_config,reversal_from_low,Разворот вверх от минимума,"reversal_from_low:{""bounce"":0.5,""lookback"":90}","{""bounce"":0.5,""lookback"":90}",TJS,1146,1071,462,0.43137254901960786,0.4214659685863874,1.0235050541955915,0.9910972862812398,4.565773447015834,138.65972349979577
registered_config,reversal_from_low,Разворот вверх от минимума,"reversal_from_low:{""bounce"":1.0,""lookback"":20}","{""bounce"":1.0,""lookback"":20}",TJS,1146,924,407,0.44047619047619047,0.4214659685863874,1.0451049985211476,0.9580227540211846,3.9390986601705236,129.48103244232433
registered_config,reversal_from_low,Разворот вверх от минимума,"reversal_from_low:{""bounce"":1.0,""lookback"":60}","{""bounce"":1.0,""lookback"":60}",TJS,1146,1003,439,0.43768693918245266,0.4214659685863874,1.0384870234018442,0.9772929652715939,4.275883069427527,132.45201515706205
registered_config,reversal_from_low,Разворот вверх от минимума,"reversal_from_low:{""bounce"":1.0,""lookback"":90}","{""bounce"":1.0,""lookback"":90}",TJS,1146,1030,443,0.4300970873786408,0.4214659685863874,1.0204788035940422,0.9829154648324827,4.3909866017052375,135.88710516710248
registered_config,reversal_from_low,Разворот вверх от минимума,"reversal_from_low:{""bounce"":1.5,""lookback"":20}","{""bounce"":1.5,""lookback"":20}",TJS,1146,847,381,0.4498229043683589,0.4214659685863874,1.067281673718715,0.9605445606958275,3.6108404384896464,125.25646517980621
registered_config,reversal_from_low,Разворот вверх от минимума,"reversal_from_low:{""bounce"":1.5,""lookback"":60}","{""bounce"":1.5,""lookback"":60}",TJS,1146,962,427,0.44386694386694386,0.4214659685863874,1.0531501401066619,0.9773030707610146,4.10109622411693,131.68762378709533
registered_config,reversal_from_low,Разворот вверх от минимума,"reversal_from_low:{""bounce"":1.5,""lookback"":90}","{""bounce"":1.5,""lookback"":90}",TJS,1146,997,433,0.43430290872617855,0.4214659685863874,1.0304578331267094,0.9819707449824242,4.250304506699147,134.37154858803177
registered_config,volatility_regime,Волатильность и режим,"volatility_regime:{""regime"":""low"",""window"":20}","{""regime"":""low"",""window"":20}",TJS,1146,241,129,0.5352697095435685,0.4214659685863874,1.2700188139480941,1.0472195913949398,1.0274056029232643,69.9565502348931
registered_config,volatility_regime,Волатильность и режим,"volatility_regime:{""regime"":""mid"",""window"":20}","{""regime"":""mid"",""window"":20}",TJS,1146,354,160,0.4519774011299435,0.4214659685863874,1.0723935852896798,0.9854239375898173,1.5091352009744214,95.24528372572895
registered_config,volatility_regime,Волатильность и режим,"volatility_regime:{""regime"":""high"",""window"":20}","{""regime"":""high"",""window"":20}",TJS,1146,551,194,0.35208711433756806,0.4214659685863874,0.835386817869261,0.9825272220815395,2.3489646772228987,210.82982291026494
registered_config,seasonality,Сезонность,"seasonality:{""calendar"":""month"",""min_observations"":20,""min_signal_to_noise"":0.25}","{""calendar"":""month"",""min_observations"":20,""min_signal_to_noise"":0.25}",TJS,1146,0,0,,0.4214659685863874,,,0.0,
registered_config,seasonality,Сезонность,"seasonality:{""calendar"":""day_of_month"",""min_observations"":20,""min_signal_to_noise"":0.25}","{""calendar"":""day_of_month"",""min_observations"":20,""min_signal_to_noise"":0.25}",TJS,1146,114,56,0.49122807017543857,0.4214659685863874,1.1655225019069413,1.058934762054838,0.48599269183922045,161.986076858726
registered_config,level_percentile,Уровень: нижние проценты диапазона,"level_percentile:{""pct"":5,""window"":30}","{""pct"":5,""window"":30}",KGS,1146,103,32,0.3106796116504854,0.39790575916230364,0.7807869187531936,1.5311004784688995,0.43909866017052374,160.00696242412903
registered_config,level_percentile,Уровень: нижние проценты диапазона,"level_percentile:{""pct"":5,""window"":60}","{""pct"":5,""window"":60}",KGS,1146,173,55,0.3179190751445087,0.39790575916230364,0.7989808335868573,1.3900589721988208,0.7375152253349573,179.135982598209
registered_config,level_percentile,Уровень: нижние проценты диапазона,"level_percentile:{""pct"":5,""window"":90}","{""pct"":5,""window"":90}",KGS,1146,152,49,0.3223684210526316,0.39790575916230364,0.8101627423822715,1.3598519888991676,0.6479902557856273,189.06745667375108
registered_config,level_percentile,Уровень: нижние проценты диапазона,"level_percentile:{""pct"":5,""window"":180}","{""pct"":5,""window"":180}",KGS,1146,177,55,0.3107344632768362,0.39790575916230364,0.7809247695509962,1.1578947368421053,0.7545676004872107,159.14833613062441
registered_config,level_percentile,Уровень: нижние проценты диапазона,"level_percentile:{""pct"":5,""window"":252}","{""pct"":5,""window"":252}",KGS,1146,205,62,0.3024390243902439,0.39790575916230364,0.7600770218228499,1.0801393728222994,0.8739342265529841,158.78878447826452
registered_config,level_percentile,Уровень: нижние проценты диапазона,"level_percentile:{""pct"":10,""window"":30}","{""pct"":10,""window"":30}",KGS,1146,208,65,0.3125,0.39790575916230364,0.7853618421052632,1.3096037609133646,0.8867235079171741,172.3970495415477
registered_config,level_percentile,Уровень: нижние проценты диапазона,"level_percentile:{""pct"":10,""window"":60}","{""pct"":10,""window"":60}",KGS,1146,232,72,0.3103448275862069,0.39790575916230364,0.7799455535390201,1.207378423700391,0.9890377588306942,184.1568330865894
registered_config,level_percentile,Уровень: нижние проценты диапазона,"level_percentile:{""pct"":10,""window"":90}","{""pct"":10,""window"":90}",KGS,1146,238,69,0.28991596638655465,0.39790575916230364,0.7286045997346308,1.1111111111111112,1.0146163215590742,183.65751647255937
registered_config,level_percentile,Уровень: нижние проценты диапазона,"level_percentile:{""pct"":10,""window"":180}","{""pct"":10,""window"":180}",KGS,1146,236,70,0.2966101694915254,0.39790575916230364,0.7454281891168599,1.0526315789473684,1.0060901339829476,163.5723269394281
registered_config,level_percentile,Уровень: нижние проценты диапазона,"level_percentile:{""pct"":10,""window"":252}","{""pct"":10,""window"":252}",KGS,1146,259,81,0.3127413127413127,0.39790575916230364,0.7859682991261939,1.0657894736842104,1.1041412911084043,163.10919785989657
registered_config,level_percentile,Уровень: нижние проценты диапазона,"level_percentile:{""pct"":20,""window"":30}","{""pct"":20,""window"":30}",KGS,1146,291,87,0.29896907216494845,0.39790575916230364,0.7513564839934889,1.1225806451612903,1.2405602923264312,177.1473708584764
registered_config,level_percentile,Уровень: нижние проценты диапазона,"level_percentile:{""pct"":20,""window"":60}","{""pct"":20,""window"":60}",KGS,1146,339,98,0.2890855457227139,0.39790575916230364,0.7265176214873468,1.0414452709883104,1.4451887941534713,172.63963628326516
registered_config,level_percentile,Уровень: нижние проценты диапазона,"level_percentile:{""pct"":20,""window"":90}","{""pct"":20,""window"":90}",KGS,1146,346,109,0.315028901734104,0.39790575916230364,0.7917173714633404,1.0665362035225048,1.4750304506699146,168.4818835894149
registered_config,level_percentile,Уровень: нижние проценты диапазона,"level_percentile:{""pct"":20,""window"":180}","{""pct"":20,""window"":180}",KGS,1146,301,105,0.3488372093023256,0.39790575916230364,0.8766829865361078,1.0710642638558314,1.2831912302070645,158.56135763204352
registered_config,level_percentile,Уровень: нижние проценты диапазона,"level_percentile:{""pct"":20,""window"":252}","{""pct"":20,""window"":252}",KGS,1146,346,125,0.36127167630057805,0.39790575916230364,0.9079327654396107,1.0463169642857142,1.4750304506699146,149.73766123414032
registered_config,momentum_streak,Моментум: N дней подряд вниз,"momentum_streak:{""n"":2}","{""n"":2}",KGS,1146,319,100,0.31347962382445144,0.39790575916230364,0.7878237914535556,1.303780964797914,1.3599269183922045,169.93238944230566
registered_config,momentum_streak,Моментум: N дней подряд вниз,"momentum_streak:{""n"":3}","{""n"":3}",KGS,1146,184,55,0.29891304347826086,0.39790575916230364,0.7512156750572083,1.3790221479314668,0.784409257003654,170.16566862750057
registered_config,momentum_streak,Моментум: N дней подряд вниз,"momentum_streak:{""n"":4}","{""n"":4}",KGS,1146,103,29,0.2815533980582524,0.39790575916230364,0.7075881451200817,1.3405238828967645,0.43909866017052374,166.57582158371932
registered_config,momentum_streak,Моментум: N дней подряд вниз,"momentum_streak:{""n"":5}","{""n"":5}",KGS,1146,54,19,0.35185185185185186,0.39790575916230364,0.8842592592592593,1.3834951456310678,0.2302070645554202,160.91541013171357
registered_config,filter_rule,Сильное однодневное снижение,"filter_rule:{""x"":0.5}","{""x"":0.5}",KGS,1146,269,72,0.26765799256505574,0.39790575916230364,0.6726667971042849,1.166306695464363,1.1467722289890376,218.59031714627776
registered_config,filter_rule,Сильное однодневное снижение,"filter_rule:{""x"":1}","{""x"":1}",KGS,1146,148,35,0.23648648648648649,0.39790575916230364,0.5943278805120911,1.1254019292604502,0.6309378806333739,256.07613961843924
registered_config,filter_rule,Сильное однодневное снижение,"filter_rule:{""x"":2}","{""x"":2}",KGS,1146,54,12,0.2222222222222222,0.39790575916230364,0.5584795321637427,1.2949640287769784,0.2302070645554202,309.99003123978906
registered_config,filter_rule,Сильное однодневное снижение,"filter_rule:{""x"":3}","{""x"":3}",KGS,1146,32,9,0.28125,0.39790575916230364,0.7068256578947368,1.5835777126099706,0.1364190012180268,341.4857623225783
registered_config,reversal_from_low,Разворот вверх от минимума,"reversal_from_low:{""bounce"":0.5,""lookback"":20}","{""bounce"":0.5,""lookback"":20}",KGS,1146,935,390,0.41711229946524064,0.39790575916230364,1.0482690683929075,0.9604334263667705,3.98599269183922,137.37245506872515
registered_config,reversal_from_low,Разворот вверх от минимума,"reversal_from_low:{""bounce"":0.5,""lookback"":60}","{""bounce"":0.5,""lookback"":60}",KGS,1146,993,409,0.4118831822759315,0.39790575916230364,1.0351274712460912,0.9709582970641766,4.233252131546894,139.72932185514446
registered_config,reversal_from_low,Разворот вверх от минимума,"reversal_from_low:{""bounce"":0.5,""lookback"":90}","{""bounce"":0.5,""lookback"":90}",KGS,1146,1015,412,0.4059113300492611,0.39790575916230364,1.0201192636764327,0.9766118836915297,4.327040194884288,141.62057843719614
registered_config,reversal_from_low,Разворот вверх от минимума,"reversal_from_low:{""bounce"":1.0,""lookback"":20}","{""bounce"":1.0,""lookback"":20}",KGS,1146,875,370,0.4228571428571429,0.39790575916230364,1.0627067669172934,0.9542640990371389,3.73020706455542,134.23421159907736
registered_config,reversal_from_low,Разворот вверх от минимума,"reversal_from_low:{""bounce"":1.0,""lookback"":60}","{""bounce"":1.0,""lookback"":60}",KGS,1146,947,398,0.42027455121436114,0.39790575916230364,1.056216306341355,0.9737400097863317,4.0371498172959805,138.01171315956347
registered_config,reversal_from_low,Разворот вверх от минимума,"reversal_from_low:{""bounce"":1.0,""lookback"":90}","{""bounce"":1.0,""lookback"":90}",KGS,1146,971,406,0.4181256436663234,0.39790575916230364,1.0508157623719443,0.9859154929577465,4.1394640682095005,138.5497458363739
registered_config,reversal_from_low,Разворот вверх от минимума,"reversal_from_low:{""bounce"":1.5,""lookback"":20}","{""bounce"":1.5,""lookback"":20}",KGS,1146,815,351,0.4306748466257669,0.39790575916230364,1.0823538908621246,0.955188679245283,3.47442143727162,131.6480379337094
registered_config,reversal_from_low,Разворот вверх от минимума,"reversal_from_low:{""bounce"":1.5,""lookback"":60}","{""bounce"":1.5,""lookback"":60}",KGS,1146,908,390,0.42951541850220265,0.39790575916230364,1.0794400649200093,0.985968904057641,3.8708891595615103,136.77834608385908
registered_config,reversal_from_low,Разворот вверх от минимума,"reversal_from_low:{""bounce"":1.5,""lookback"":90}","{""bounce"":1.5,""lookback"":90}",KGS,1146,940,398,0.42340425531914894,0.39790575916230364,1.0640817469204928,0.9866137828458105,4.007308160779537,137.58684987114583
registered_config,volatility_regime,Волатильность и режим,"volatility_regime:{""regime"":""low"",""window"":20}","{""regime"":""low"",""window"":20}",KGS,1146,239,119,0.497907949790795,0.39790575916230364,1.2513212948689718,1.0064843529743444,1.0188794153471377,67.43254888080459
